visit_date,name,dob
13/09/2016,Jack Hawkins,30/04/1997
13/09/2016,Brad Friedman,06/05/1997
13/09/2016,Thomas Vanderwal,06/05/1997
13/09/2016,Bruce Killeen,23/05/1997
13/09/2016,Marisa Smiley,23/05/1997
13/09/2016,Ada Tejeda,24/05/1997
13/09/2016,Polly Mujalli,28/05/1997
13/09/2016,Christopher Mather,02/06/1997
13/09/2016,German Gallian,12/06/1997
13/09/2016,Kim Rutledge,20/06/1997
13/09/2016,Thomas Palomo,09/07/1997
13/09/2016,Charles Betts,18/07/1997
13/09/2016,Morris Thompson,18/07/1997
13/09/2016,Laura Ortiz,23/07/1997
13/09/2016,Ricky Ruiz,27/07/1997
13/09/2016,Barbara Grams,03/08/1997
13/09/2016,Raymond Shannon,06/08/1997
13/09/2016,Marsha Kennedy,27/08/1997
13/09/2016,Melody Whitlock,05/09/1997
13/09/2016,Sharon Barton,08/09/1997
13/09/2016,Ernest Stewart,26/09/1997
13/09/2016,Daniel Guzman,04/10/1997
13/09/2016,Jessica Flynn,04/10/1997
13/09/2016,Louis Timchula,07/10/1997
13/09/2016,Ana Coleman,05/11/1997
14/09/2016,Gary Mullis,27/11/1989
14/09/2016,Sharon Davis,18/10/1990
14/09/2016,Spencer Spencer,13/10/1991
14/09/2016,Frances Bateman,06/05/1992
14/09/2016,Robin Jones,14/07/1992
14/09/2016,Lana Cash,08/09/1992
14/09/2016,Pablo Weidler,27/09/1992
14/09/2016,Robert Shepherd,30/03/1993
14/09/2016,Robert Williams,02/04/1993
14/09/2016,Michael Mcbride,26/04/1993
14/09/2016,Joseph Higgins,09/05/1993
14/09/2016,Dale Kirkwood,22/05/1993
14/09/2016,Patricia Whitley,08/06/1993
14/09/2016,John Velis,17/06/1993
14/09/2016,Mary Alvarez,20/07/1993
14/09/2016,Nellie Jaynes,02/08/1993
14/09/2016,Chris Macmillan,01/09/1993
14/09/2016,Jeffrey Hernandez,27/10/1993
14/09/2016,Joaquin Gist,12/11/1993
14/09/2016,Mary Garret,12/11/1993
14/09/2016,Marion Marceau,20/11/1993
14/09/2016,Debora Dukes,23/11/1993
14/09/2016,Karen Keeney,25/12/1993
14/09/2016,Jeffrey Lamb,14/01/1994
14/09/2016,Thomas Perez,22/02/1994
14/09/2016,Isaac Myers,01/03/1994
14/09/2016,Mary Laura,09/04/1994
14/09/2016,David Mccarthy,25/04/1994
14/09/2016,Franklin Olson,29/04/1994
14/09/2016,Nick Cropsey,04/05/1994
14/09/2016,Christina Trujillo,01/07/1994
14/09/2016,Tiffany Lee,17/07/1994
14/09/2016,David Gismondi,21/07/1994
14/09/2016,Etha Holt,05/08/1994
14/09/2016,Juan Copeland,12/08/1994
14/09/2016,Emelda Clay,29/08/1994
14/09/2016,Ruby Stott,31/08/1994
14/09/2016,Robert Featherston,08/10/1994
14/09/2016,Brandon Moore,25/10/1994
14/09/2016,Kirby Roberts,26/11/1994
14/09/2016,Manuela Hines,06/12/1994
14/09/2016,Barbara Mchale,19/12/1994
14/09/2016,Brenda Mathis,15/01/1995
14/09/2016,Judith Wyatt,16/01/1995
14/09/2016,Paz James,19/01/1995
14/09/2016,Gary Hansberger,08/02/1995
14/09/2016,Samuel Zubiate,09/03/1995
14/09/2016,Luz Connelly,26/03/1995
14/09/2016,Ann Mcguigan,02/04/1995
14/09/2016,Leonard Russell,09/04/1995
14/09/2016,Nathaniel Irving,18/04/1995
14/09/2016,Zofia Treinen,06/05/1995
14/09/2016,Byron Wafford,21/05/1995
14/09/2016,Jonathan Kats,31/05/1995
14/09/2016,Brenda Miller,03/07/1995
14/09/2016,Karla Breaux,10/07/1995
14/09/2016,Adrienne Ruck,13/07/1995
14/09/2016,Deborah Rosenfeld,14/07/1995
14/09/2016,Ronald Stovall,18/07/1995
14/09/2016,Micah Good,06/08/1995
14/09/2016,Robert Pickert,06/08/1995
14/09/2016,Kelly Gagnon,18/08/1995
14/09/2016,Monica Loureiro,24/08/1995
14/09/2016,Wendy Faison,10/09/1995
14/09/2016,Cynthia Corbin,21/09/1995
14/09/2016,Johnnie Plackett,23/09/1995
14/09/2016,Jerry Fritz,19/10/1995
14/09/2016,Jose Byassee,24/10/1995
14/09/2016,Charles Postell,31/10/1995
14/09/2016,Ricardo Hedman,07/11/1995
14/09/2016,Denise Sullivan,14/11/1995
14/09/2016,Ivan Huertas,16/11/1995
14/09/2016,Jerry Carroll,19/11/1995
14/09/2016,Ollie Rogers,25/11/1995
14/09/2016,Dawn Douglas,10/12/1995
14/09/2016,Guillermo Johnson,10/12/1995
14/09/2016,Cecilia Slone,14/12/1995
14/09/2016,Joseph Hirneise,18/12/1995
14/09/2016,John Maynard,23/12/1995
14/09/2016,Johnie Johnson,28/12/1995
14/09/2016,Elizabeth Wolley,29/12/1995
14/09/2016,Daniel Laster,31/12/1995
14/09/2016,Maida Valdez,01/01/1996
14/09/2016,Oscar Charles,03/01/1996
14/09/2016,Ronald Snook,03/01/1996
14/09/2016,Jeremy Garbe,04/01/1996
14/09/2016,Margaret Hickman,08/01/1996
14/09/2016,Errol Dietrick,11/01/1996
14/09/2016,Wes Carlson,13/01/1996
14/09/2016,John Davis,05/02/1996
14/09/2016,James Honor,09/02/1996
14/09/2016,Arlena Raven,11/02/1996
14/09/2016,Francis Bunting,24/02/1996
14/09/2016,Toby Baker,29/02/1996
14/09/2016,Claude Stein,01/03/1996
14/09/2016,Haley Fundora,02/03/1996
14/09/2016,Kimberly Barksdale,05/03/1996
14/09/2016,Laura Smith,05/03/1996
14/09/2016,Erma Lopez,15/03/1996
14/09/2016,Robert Tweed,29/03/1996
14/09/2016,Gayla Marroquin,02/04/1996
14/09/2016,Cheryl Robinson,05/04/1996
14/09/2016,Dawn Burns,06/04/1996
14/09/2016,James Smith,10/04/1996
14/09/2016,Chris Mayer,14/04/1996
14/09/2016,Jimmy Smiley,19/04/1996
14/09/2016,Henry Torres,02/05/1996
14/09/2016,George Walters,04/05/1996
14/09/2016,John Flora,15/05/1996
14/09/2016,Cynthia Dominquez,16/05/1996
14/09/2016,Roger Ballance,16/05/1996
14/09/2016,Ardis Haley,29/05/1996
14/09/2016,Emily Lund,06/06/1996
14/09/2016,William Dowd,18/06/1996
14/09/2016,Henry Brunson,21/06/1996
14/09/2016,Laura Ingram,22/06/1996
14/09/2016,Christopher Orgill,24/06/1996
14/09/2016,Jill Marshall,29/06/1996
14/09/2016,Justin Achenbach,29/06/1996
14/09/2016,Daniel Smalls,04/07/1996
14/09/2016,Cynthia Kennedy,09/07/1996
14/09/2016,Florine Kim,14/07/1996
14/09/2016,Roger Mcbryde,17/07/1996
14/09/2016,Nellie Carney,19/07/1996
14/09/2016,Shayne West,20/07/1996
14/09/2016,Ruby Pace,24/07/1996
14/09/2016,Matthew Foster,04/08/1996
14/09/2016,Tad Lopez,09/08/1996
14/09/2016,Tasia Capehart,17/08/1996
14/09/2016,Vivian Gibson,20/08/1996
14/09/2016,Lucia Davis,22/08/1996
14/09/2016,David Reid,27/08/1996
14/09/2016,Cynthia Allen,29/08/1996
14/09/2016,Leroy Gennaro,30/08/1996
14/09/2016,Michael Walden,03/09/1996
14/09/2016,Janet Greene,06/09/1996
14/09/2016,Arthur Freund,07/09/1996
14/09/2016,Jeffrey Snow,09/09/1996
14/09/2016,Lucy Watson,11/09/1996
14/09/2016,Vanessa Roberts,18/09/1996
14/09/2016,Lisa Clark,22/09/1996
14/09/2016,Evelyn Bonita,23/09/1996
14/09/2016,Joshua Braswell,29/09/1996
14/09/2016,Justin Godoy,30/09/1996
14/09/2016,Benjamin Kave,01/10/1996
14/09/2016,Sanford Huffman,02/10/1996
14/09/2016,Charles Ramos,07/10/1996
14/09/2016,Nadine Rigney,08/10/1996
14/09/2016,Jason Shepard,09/10/1996
14/09/2016,Michael Denton,13/10/1996
14/09/2016,John Gilstrap,14/10/1996
14/09/2016,Irma Tseng,03/11/1996
14/09/2016,Tracy Strope,03/11/1996
14/09/2016,Craig Burks,04/11/1996
14/09/2016,Shawn Niebaum,06/11/1996
14/09/2016,Valeria Vickers,12/11/1996
14/09/2016,Christine Victoria,26/11/1996
14/09/2016,Suzanne Larson,02/12/1996
14/09/2016,Owen Wessel,04/12/1996
14/09/2016,Ivan Sundby,23/12/1996
14/09/2016,Amber Thomas,07/01/1997
14/09/2016,Jeanine Jones,16/01/1997
14/09/2016,Earl Weber,24/01/1997
14/09/2016,Linda Vasquez,28/01/1997
14/09/2016,Zenobia Yahna,19/02/1997
14/09/2016,Shirley Walter,04/03/1997
14/09/2016,Katrina Beasley,06/03/1997
14/09/2016,Bryant Ahearn,08/03/1997
14/09/2016,Maria Mcswain,16/03/1997
14/09/2016,Carolyn Schimmel,19/03/1997
14/09/2016,Robin Wilson,22/03/1997
14/09/2016,Mary Vanauker,24/03/1997
14/09/2016,Shanae Platt,24/03/1997
14/09/2016,Kim Palmer,27/03/1997
14/09/2016,Dean Jennings,30/03/1997
14/09/2016,Deanne Fisher,08/04/1997
14/09/2016,Beulah Lindsey,10/04/1997
14/09/2016,Roger Williams,10/04/1997
14/09/2016,Melissa Balser,11/04/1997
14/09/2016,Ethel Gordon,16/04/1997
14/09/2016,Robert Zohn,22/04/1997
14/09/2016,Sammy Bliss,24/04/1997
14/09/2016,Jack Hawkins,30/04/1997
14/09/2016,Brad Friedman,06/05/1997
14/09/2016,Thomas Vanderwal,06/05/1997
14/09/2016,Mary Curtis,08/05/1997
14/09/2016,Eric Shelton,13/05/1997
14/09/2016,Leonard Poole,14/05/1997
14/09/2016,Jean Vayner,15/05/1997
14/09/2016,Lawrence Olsen,15/05/1997
14/09/2016,Lisa Gustavson,22/05/1997
14/09/2016,Bruce Killeen,23/05/1997
14/09/2016,Ada Tejeda,24/05/1997
14/09/2016,Christopher Mather,02/06/1997
14/09/2016,Chester Garske,08/06/1997
14/09/2016,Joseph Franklin,08/06/1997
14/09/2016,German Gallian,12/06/1997
14/09/2016,Sheila Wolfe,18/06/1997
14/09/2016,Fred Barnette,19/06/1997
14/09/2016,Michael Alvarado,05/07/1997
14/09/2016,Teresa Bahlmann,09/07/1997
14/09/2016,Russell Jordan,11/07/1997
14/09/2016,Esther Swain,12/07/1997
14/09/2016,Charles Betts,18/07/1997
14/09/2016,Morris Thompson,18/07/1997
14/09/2016,Frank Figueroa,23/07/1997
14/09/2016,Olin Holladay,25/07/1997
14/09/2016,Lucia Burkett,30/07/1997
14/09/2016,Barbara Grams,03/08/1997
14/09/2016,Raymond Shannon,06/08/1997
14/09/2016,Mary Hill,19/08/1997
14/09/2016,Yvonne Kouba,25/08/1997
14/09/2016,Donald Reddout,29/08/1997
14/09/2016,Melody Whitlock,05/09/1997
14/09/2016,Gayle Alexander,16/09/1997
14/09/2016,Alice Seidel,18/09/1997
14/09/2016,Jenny Mcnabb,25/09/1997
14/09/2016,Robert Parker,01/10/1997
14/09/2016,Daniel Guzman,04/10/1997
14/09/2016,Lisa Sing,23/10/1997
14/09/2016,Ana Coleman,05/11/1997
14/09/2016,Emanuel Furman,25/11/1997
14/09/2016,Amanda Paquette,14/12/1997
15/09/2016,Gary Mullis,27/11/1989
15/09/2016,James Borders,31/12/1990
15/09/2016,John Sanos,02/06/1991
15/09/2016,Amanda Carnes,12/10/1991
15/09/2016,Spencer Spencer,13/10/1991
15/09/2016,James Adams,16/06/1992
15/09/2016,Simon Hendricks,23/09/1992
15/09/2016,Pablo Weidler,27/09/1992
15/09/2016,Shirley Laswell,14/11/1992
15/09/2016,Troy Poche,21/02/1993
15/09/2016,William Rasmussen,17/03/1993
15/09/2016,Robert Shepherd,30/03/1993
15/09/2016,Robert Williams,02/04/1993
15/09/2016,Michael Mcbride,26/04/1993
15/09/2016,Geraldine Arreola,27/05/1993
15/09/2016,Patricia Whitley,08/06/1993
15/09/2016,John Velis,17/06/1993
15/09/2016,Judith Sanders,26/08/1993
15/09/2016,Joaquin Gist,12/11/1993
15/09/2016,Mary Garret,12/11/1993
15/09/2016,Marion Marceau,20/11/1993
15/09/2016,Karen Keeney,25/12/1993
15/09/2016,Jeffrey Lamb,14/01/1994
15/09/2016,Freda Shepardson,28/02/1994
15/09/2016,Isaac Myers,01/03/1994
15/09/2016,James Bowen,27/03/1994
15/09/2016,Mary Laura,09/04/1994
15/09/2016,Debbie Mcneil,12/07/1994
15/09/2016,Tiffany Lee,17/07/1994
15/09/2016,David Gismondi,21/07/1994
15/09/2016,Maribel Walters,30/07/1994
15/09/2016,Marcellus Hau,24/08/1994
15/09/2016,Janice Mcnatt,28/08/1994
15/09/2016,Emelda Clay,29/08/1994
15/09/2016,Roberta Shelley,01/09/1994
15/09/2016,James Gantt,10/09/1994
15/09/2016,Richard Davis,16/09/1994
15/09/2016,Robert Featherston,08/10/1994
15/09/2016,Effie Garcia,14/11/1994
15/09/2016,Manuela Hines,06/12/1994
15/09/2016,Wai Houlahan,11/12/1994
15/09/2016,Claudia Hughes,13/12/1994
15/09/2016,Barbara Mchale,19/12/1994
15/09/2016,Carl Dowling,09/01/1995
15/09/2016,Brenda Mathis,15/01/1995
15/09/2016,Judith Wyatt,16/01/1995
15/09/2016,John Thompson,17/01/1995
15/09/2016,Lisa Abbott,25/01/1995
15/09/2016,Phyllis Romero,24/03/1995
15/09/2016,Robert Armstrong,01/06/1995
15/09/2016,Nicholas Acosta,05/06/1995
15/09/2016,Beatriz Wells,01/07/1995
15/09/2016,Adrienne Ruck,13/07/1995
15/09/2016,Patrick Kerley,13/07/1995
15/09/2016,Robert Haine,14/07/1995
15/09/2016,Ronald Stovall,18/07/1995
15/09/2016,David Lombardi,03/08/1995
15/09/2016,Margaret Magallanes,07/08/1995
15/09/2016,Mary Bell,17/08/1995
15/09/2016,Shirley White,23/08/1995
15/09/2016,Coleen Boender,05/09/1995
15/09/2016,Marcia Coleman,08/09/1995
15/09/2016,Kathleen Benzi,15/09/1995
15/09/2016,Cynthia Corbin,21/09/1995
15/09/2016,Thomas Collins,01/10/1995
15/09/2016,Darlene Cunha,06/10/1995
15/09/2016,Jim Turner,08/10/1995
15/09/2016,Virginia Quarry,13/10/1995
15/09/2016,Mae Abbott,20/10/1995
15/09/2016,Jose Byassee,24/10/1995
15/09/2016,Charles Postell,31/10/1995
15/09/2016,Barbara Brahler,03/11/1995
15/09/2016,Ricardo Hedman,07/11/1995
15/09/2016,Lynn Bernhart,13/11/1995
15/09/2016,Denise Sullivan,14/11/1995
15/09/2016,Vicki Jacobs,14/11/1995
15/09/2016,Kevin Kahalehoe,15/11/1995
15/09/2016,Betty Kessler,17/11/1995
15/09/2016,Rafael Ellis,17/11/1995
15/09/2016,Jerry Carroll,19/11/1995
15/09/2016,Eula Wright,20/11/1995
15/09/2016,Vickie Carlos,21/11/1995
15/09/2016,Dawn Gandara,09/12/1995
15/09/2016,Cecilia Slone,14/12/1995
15/09/2016,Hazel Jefferies,14/12/1995
15/09/2016,Joseph Hirneise,18/12/1995
15/09/2016,Valerie Smith,27/12/1995
15/09/2016,Johnie Johnson,28/12/1995
15/09/2016,Daniel Laster,31/12/1995
15/09/2016,Maida Valdez,01/01/1996
15/09/2016,Oscar Charles,03/01/1996
15/09/2016,Nicole Mcglone,13/01/1996
15/09/2016,Susan Hart,13/01/1996
15/09/2016,Wes Carlson,13/01/1996
15/09/2016,Martha Jamison,17/01/1996
15/09/2016,Victor Ortiz,03/02/1996
15/09/2016,John Davis,05/02/1996
15/09/2016,James Honor,09/02/1996
15/09/2016,Robert Ewing,09/02/1996
15/09/2016,Frank White,10/02/1996
15/09/2016,Arlena Raven,11/02/1996
15/09/2016,Samantha Vazquez,19/02/1996
15/09/2016,Francis Bunting,24/02/1996
15/09/2016,Kimberly Barksdale,05/03/1996
15/09/2016,Donna Hull,08/03/1996
15/09/2016,Linda Gomez,08/03/1996
15/09/2016,Susan Brown,23/03/1996
15/09/2016,Robert Tweed,29/03/1996
15/09/2016,Jean Goldsmith,02/04/1996
15/09/2016,Jennifer Thornbury,02/04/1996
15/09/2016,Cheryl Robinson,05/04/1996
15/09/2016,Patricia Nelson,06/04/1996
15/09/2016,Sylvia Bailey,10/04/1996
15/09/2016,Hazel Olberding,16/04/1996
15/09/2016,Jimmy Smiley,19/04/1996
15/09/2016,Pete Bobb,22/04/1996
15/09/2016,Henry Torres,02/05/1996
15/09/2016,George Walters,04/05/1996
15/09/2016,Roger Ballance,16/05/1996
15/09/2016,Stephanie Malinowski,18/05/1996
15/09/2016,Kimberly Fletcher,23/05/1996
15/09/2016,Troy Gilmore,24/05/1996
15/09/2016,Jennifer Savage,31/05/1996
15/09/2016,Larry Coffman,03/06/1996
15/09/2016,Sherry Stewart,07/06/1996
15/09/2016,Henry Brunson,21/06/1996
15/09/2016,Sean Bishop,23/06/1996
15/09/2016,Doris Wilson,28/06/1996
15/09/2016,Felicia Preece,09/07/1996
15/09/2016,Florine Kim,14/07/1996
15/09/2016,Robert Hovermale,22/07/1996
15/09/2016,Joelle Grimaud,03/08/1996
15/09/2016,Matthew Taylor,07/08/1996
15/09/2016,Cassidy Williams,14/08/1996
15/09/2016,Lucia Davis,22/08/1996
15/09/2016,Stephen Moskovitz,27/08/1996
15/09/2016,Cynthia Allen,29/08/1996
15/09/2016,Leroy Gennaro,30/08/1996
15/09/2016,Maude Faulkner,02/09/1996
15/09/2016,Janet Greene,06/09/1996
15/09/2016,Arthur Freund,07/09/1996
15/09/2016,Matthew Hopper,15/09/1996
15/09/2016,Jennifer Miller,16/09/1996
15/09/2016,Rhonda Hammond,26/09/1996
15/09/2016,Sanford Huffman,02/10/1996
15/09/2016,John Gilstrap,14/10/1996
15/09/2016,Juan Chandler,22/10/1996
15/09/2016,Geraldine Fried,27/10/1996
15/09/2016,Tracy Strope,03/11/1996
15/09/2016,Evalyn Kenney,14/11/1996
15/09/2016,Susan Medina,17/11/1996
15/09/2016,James Jensen,20/11/1996
15/09/2016,Suzanne Larson,02/12/1996
15/09/2016,Adam Dorsette,07/12/1996
15/09/2016,Jean Lotts,07/12/1996
15/09/2016,Olivia Aspinall,24/12/1996
15/09/2016,Gary Arnold,30/12/1996
15/09/2016,Michelle Mcgriff,30/12/1996
15/09/2016,William Bench,04/01/1997
15/09/2016,Cora Gibson,12/01/1997
15/09/2016,Mohammad Simonds,12/01/1997
15/09/2016,Gerald Butts,17/01/1997
15/09/2016,Linda Vasquez,28/01/1997
15/09/2016,Carolyn Levins,06/03/1997
15/09/2016,Katrina Beasley,06/03/1997
15/09/2016,Leslie Casey,07/03/1997
15/09/2016,Bryant Ahearn,08/03/1997
15/09/2016,Maria Mcswain,16/03/1997
15/09/2016,Carolyn Schimmel,19/03/1997
15/09/2016,Thomas Kim,19/03/1997
15/09/2016,Dean Jennings,30/03/1997
15/09/2016,Kendall Burgos,05/04/1997
15/09/2016,Irma Tseng,06/04/1997
15/09/2016,Jeffrey Piro,07/04/1997
15/09/2016,Deanne Fisher,08/04/1997
15/09/2016,Adrienne Raney,16/04/1997
15/09/2016,Willis Stewart,21/04/1997
15/09/2016,Robert Zohn,22/04/1997
15/09/2016,Jack Hawkins,30/04/1997
15/09/2016,Donna Riess,01/05/1997
15/09/2016,Phillis Mclain,05/05/1997
15/09/2016,William Jones,05/05/1997
15/09/2016,Brad Friedman,06/05/1997
15/09/2016,Thomas Vanderwal,06/05/1997
15/09/2016,Mary Curtis,08/05/1997
15/09/2016,Evelyn Garcia,11/05/1997
15/09/2016,Loretta Massey,11/05/1997
15/09/2016,Charles Crandall,12/05/1997
15/09/2016,Natasha Temple,12/05/1997
15/09/2016,Shirley Hatfield,12/05/1997
15/09/2016,Leonard Poole,14/05/1997
15/09/2016,Francis Ward,15/05/1997
15/09/2016,Marisa Smiley,23/05/1997
15/09/2016,Ada Tejeda,24/05/1997
15/09/2016,Polly Mujalli,28/05/1997
15/09/2016,Christopher Mather,02/06/1997
15/09/2016,Chester Garske,08/06/1997
15/09/2016,Joseph Franklin,08/06/1997
15/09/2016,German Gallian,12/06/1997
15/09/2016,Beverly Pimentel,20/06/1997
15/09/2016,Gena Ford,20/06/1997
15/09/2016,Jack Miranda,24/06/1997
15/09/2016,James Alfieri,06/07/1997
15/09/2016,Russell Jordan,11/07/1997
15/09/2016,Esther Swain,12/07/1997
15/09/2016,Morris Thompson,18/07/1997
15/09/2016,Frances Saleado,20/07/1997
15/09/2016,Ricky Ruiz,27/07/1997
15/09/2016,Mary Hill,19/08/1997
15/09/2016,Heather Baxter,21/08/1997
15/09/2016,Marsha Kennedy,27/08/1997
15/09/2016,Donald Reddout,29/08/1997
15/09/2016,Lucille Bell,07/09/1997
15/09/2016,Sharon Barton,08/09/1997
15/09/2016,Kathleen Hellwig,13/09/1997
15/09/2016,Gayle Alexander,16/09/1997
15/09/2016,Alice Seidel,18/09/1997
15/09/2016,Dominique Heuser,20/09/1997
15/09/2016,Ernest Stewart,26/09/1997
15/09/2016,Daniel Guzman,04/10/1997
15/09/2016,Jessica Flynn,04/10/1997
15/09/2016,Carolyn Ave,29/10/1997
15/09/2016,Felix Graham,12/11/1997
15/09/2016,Ramon Copper,12/11/1997
15/09/2016,Nancy Simoneavd,11/12/1997
16/09/2016,Samuel Casanova,12/03/1990
16/09/2016,James Borders,31/12/1990
16/09/2016,Michelle Bennett,23/02/1991
16/09/2016,Lauryn George,17/10/1991
16/09/2016,Sherry Wilder,26/04/1992
16/09/2016,Frances Bateman,06/05/1992
16/09/2016,James Adams,16/06/1992
16/09/2016,Melvin Jones,08/07/1992
16/09/2016,Lana Cash,08/09/1992
16/09/2016,Heather Koehl,02/04/1993
16/09/2016,Michael Mcbride,26/04/1993
16/09/2016,Dale Kirkwood,22/05/1993
16/09/2016,Patricia Whitley,08/06/1993
16/09/2016,Judith Sanders,26/08/1993
16/09/2016,Allison Larsen,16/10/1993
16/09/2016,Joseph Kelly,01/11/1993
16/09/2016,Joaquin Gist,12/11/1993
16/09/2016,Mary Garret,12/11/1993
16/09/2016,Debora Dukes,23/11/1993
16/09/2016,Terri Kennedy,17/12/1993
16/09/2016,Karen Keeney,25/12/1993
16/09/2016,Jeffrey Lamb,14/01/1994
16/09/2016,Freda Shepardson,28/02/1994
16/09/2016,Patricia Johnson,07/03/1994
16/09/2016,John Bona,22/03/1994
16/09/2016,Laura Sotelo,06/04/1994
16/09/2016,Mary Laura,09/04/1994
16/09/2016,Domingo Banks,12/06/1994
16/09/2016,Debbie Mcneil,12/07/1994
16/09/2016,Duane Gray,16/07/1994
16/09/2016,Marina Ryan,06/08/1994
16/09/2016,Marcellus Hau,24/08/1994
16/09/2016,Robert Featherston,08/10/1994
16/09/2016,Matthew Ford,05/11/1994
16/09/2016,Dong Brett,17/11/1994
16/09/2016,Michael Tade,17/11/1994
16/09/2016,Debra Brown,19/11/1994
16/09/2016,Isreal Mathis,23/11/1994
16/09/2016,Roberto Fitzgerald,23/11/1994
16/09/2016,Kirby Roberts,26/11/1994
16/09/2016,Manuela Hines,06/12/1994
16/09/2016,Aaron Nelson,12/12/1994
16/09/2016,Brenda Mathis,15/01/1995
16/09/2016,Daniel Reed,22/01/1995
16/09/2016,Gary Hansberger,08/02/1995
16/09/2016,Luz Connelly,26/03/1995
16/09/2016,Sheryl Heenan,12/04/1995
16/09/2016,Nathaniel Irving,18/04/1995
16/09/2016,Robert Murray,21/04/1995
16/09/2016,Stanley Barnett,22/04/1995
16/09/2016,Yvette Vasquez,05/05/1995
16/09/2016,Zofia Treinen,06/05/1995
16/09/2016,Donna Krick,05/06/1995
16/09/2016,Nicholas Acosta,05/06/1995
16/09/2016,Karla Breaux,10/07/1995
16/09/2016,Patrick Kerley,13/07/1995
16/09/2016,Deborah Rosenfeld,14/07/1995
16/09/2016,Robert Haine,14/07/1995
16/09/2016,Ronald Stovall,18/07/1995
16/09/2016,Robert Pickert,06/08/1995
16/09/2016,Margaret Magallanes,07/08/1995
16/09/2016,Shirley White,23/08/1995
16/09/2016,Coleen Boender,05/09/1995
16/09/2016,Marcia Coleman,08/09/1995
16/09/2016,Wendy Faison,10/09/1995
16/09/2016,James Foltz,13/09/1995
16/09/2016,John Panchik,16/09/1995
16/09/2016,Cynthia Corbin,21/09/1995
16/09/2016,Mark Dessert,24/09/1995
16/09/2016,Jim Turner,08/10/1995
16/09/2016,Todd Thompson,13/10/1995
16/09/2016,Amanda Ciciora,26/10/1995
16/09/2016,Lynn Bernhart,13/11/1995
16/09/2016,Denise Sullivan,14/11/1995
16/09/2016,Jerry Carroll,19/11/1995
16/09/2016,Eula Wright,20/11/1995
16/09/2016,Vickie Carlos,21/11/1995
16/09/2016,Ollie Rogers,25/11/1995
16/09/2016,Bridgett Collins,04/12/1995
16/09/2016,Dawn Gandara,09/12/1995
16/09/2016,Hulda Nogle,13/12/1995
16/09/2016,Joseph Hirneise,18/12/1995
16/09/2016,Daniel Laster,31/12/1995
16/09/2016,Margaret Hickman,08/01/1996
16/09/2016,Errol Dietrick,11/01/1996
16/09/2016,Nicole Mcglone,13/01/1996
16/09/2016,Wes Carlson,13/01/1996
16/09/2016,Steven Jones,03/02/1996
16/09/2016,Victor Ortiz,03/02/1996
16/09/2016,John Davis,05/02/1996
16/09/2016,Julia Lewis,13/02/1996
16/09/2016,Edgar Roth,19/02/1996
16/09/2016,Jennell Thompson,24/02/1996
16/09/2016,Toby Baker,29/02/1996
16/09/2016,Krystal Curtis,01/03/1996
16/09/2016,Haley Fundora,02/03/1996
16/09/2016,Linda Gomez,08/03/1996
16/09/2016,Cynthia Barrier,10/03/1996
16/09/2016,William Couch,15/03/1996
16/09/2016,Robert Tweed,29/03/1996
16/09/2016,Jean Goldsmith,02/04/1996
16/09/2016,Cheryl Robinson,05/04/1996
16/09/2016,James Smith,10/04/1996
16/09/2016,Sylvia Bailey,10/04/1996
16/09/2016,Sharleen Johnson,17/04/1996
16/09/2016,Jimmy Smiley,19/04/1996
16/09/2016,Elizabeth Perry,23/04/1996
16/09/2016,Cynthia Dominquez,16/05/1996
16/09/2016,Susan Miller,17/05/1996
16/09/2016,Stephanie Malinowski,18/05/1996
16/09/2016,Michelle Hampton,20/05/1996
16/09/2016,Jason Villegas,08/06/1996
16/09/2016,Myron Richardson,12/06/1996
16/09/2016,Lisa Hazelwood,14/06/1996
16/09/2016,Henry Brunson,21/06/1996
16/09/2016,Justin Achenbach,29/06/1996
16/09/2016,Felicia Preece,09/07/1996
16/09/2016,Mary Murray,17/07/1996
16/09/2016,Sheila Burch,18/07/1996
16/09/2016,Shayne West,20/07/1996
16/09/2016,Robert Hovermale,22/07/1996
16/09/2016,Paul Ollendick,25/07/1996
16/09/2016,Charles Howard,30/07/1996
16/09/2016,Cheryl Harris,30/07/1996
16/09/2016,Joelle Grimaud,03/08/1996
16/09/2016,Lucia Davis,22/08/1996
16/09/2016,David Reid,27/08/1996
16/09/2016,Stephen Moskovitz,27/08/1996
16/09/2016,Cynthia Allen,29/08/1996
16/09/2016,Leroy Gennaro,30/08/1996
16/09/2016,Maude Faulkner,02/09/1996
16/09/2016,Michael Walden,03/09/1996
16/09/2016,Janet Greene,06/09/1996
16/09/2016,Geraldine Babb,20/09/1996
16/09/2016,Rhonda Hammond,26/09/1996
16/09/2016,Woodrow Johnston,28/09/1996
16/09/2016,Justin Godoy,30/09/1996
16/09/2016,Harry Duncan,07/10/1996
16/09/2016,Jane Burton,18/10/1996
16/09/2016,Maria Prevost,20/10/1996
16/09/2016,Willie Gould,08/11/1996
16/09/2016,Nicholas Ibarra,13/11/1996
16/09/2016,Annie Valencia,21/11/1996
16/09/2016,Fred Massenburg,02/12/1996
16/09/2016,Suzanne Larson,02/12/1996
16/09/2016,Owen Wessel,04/12/1996
16/09/2016,Donald Rangel,07/12/1996
16/09/2016,Christi Macpartland,11/12/1996
16/09/2016,Ivan Sundby,23/12/1996
